,lip_Lx,lip_Ly,lip_Rx,lip_Ry,brow_Lx,brow_Ly,brow_Rx,brow_Ry,iris_Lx,iris_Ly,iris_Rx,iris_Ry,face0x,face0y,face1x,face1y,face2x,face2y,face3x,face3y,shoulderx,shouldery,kneex,kneey,neck_angle,waist_angle,question_no,TRUTH
957,0.44952769743071663,0.6344137787818909,0.5554488797982533,0.6499769422743056,0.4237548723816872,0.25970209538936617,0.6846410870552063,0.29997586607933047,0.6685449182987213,0.3782307133078575,0.4518469348549843,0.3489473685622215,0.5782058958126151,0.23440351304800616,0.4899426145212991,0.7541467036519732,0.35203927034331906,0.5076298771365997,0.7205247744437187,0.5647197558033851,0.27719807624816895,0.2618865251541138,0.7399974465370178,0.6216067552566529,125.853551,92.921408,5.0,0.0
958,0.45803213450643754,0.637627641359965,0.5632161862320371,0.649053520626492,0.4161537170410156,0.26442900002002717,0.6781717509031295,0.2914590001106262,0.667483314871788,0.37253624200820923,0.447257325053215,0.35221224278211594,0.5705158289359964,0.2332481923310653,0.5022450004305159,0.7550209448451087,0.3553863283126585,0.5169312963562627,0.7262285486344369,0.5588703578518283,0.2772315591573715,0.2627214670181275,0.7398862987756729,0.6221366405487061,125.878691,92.961736,5.0,0.0
959,0.46430539422565037,0.6417102813720703,0.5711538592974346,0.6483103964063857,0.4089218467473984,0.2715918868780136,0.6706008195877076,0.28541392385959624,0.6648054420948029,0.3687146380543709,0.4453068822622299,0.3580656126141548,0.5594086342531701,0.23445172931837,0.5133529390607561,0.7584999998410543,0.3587295316880749,0.5250544653784844,0.7275915597715685,0.5506390563903316,0.27745239436626434,0.26294653415679936,0.7399808019399643,0.6222781419754029,125.964723,92.928436,5.0,0.0
960,0.473424987660514,0.6411289175351461,0.5799831251303356,0.6436698370509677,0.40153430998325346,0.2776923030614853,0.6656917691230774,0.27639107406139374,0.6609798148274422,0.3623519688844681,0.4450628384947777,0.36286237835884094,0.5548126807679301,0.23423127246939618,0.5243720994109199,0.7558970962251935,0.36510896826944045,0.5295825581396779,0.7328996658325195,0.5440504406729052,0.27922941744327545,0.2634557366371155,0.7415020912885666,0.6226574659347535,126.485779,92.58458,5.0,0.0
961,0.47853875160217285,0.6425048046641879,0.5844222837024264,0.6404397885004679,0.3935276806354523,0.27857140600681307,0.6589645922183991,0.2707230746746063,0.6594528779387474,0.35349152237176895,0.44244877994060516,0.3633997291326523,0.5437561571598053,0.2330747881661291,0.534968124968665,0.7561699038460141,0.3670302052651682,0.5380206271525352,0.7352869193400106,0.5360006478524977,0.2792932689189911,0.2633339941501618,0.7414756119251251,0.6226139545440674,126.669901,92.569889,5.0,0.0
962,0.4846848315662808,0.642590151892768,0.58982010351287,0.6383365657594469,0.3935407564043999,0.2800846815109253,0.6569004774093627,0.2648799479007721,0.6612267345190048,0.35011643916368484,0.44352254271507263,0.3642277643084526,0.5413348959839862,0.23275940055432526,0.5421079042411986,0.7546271142505464,0.37202461736817516,0.5376152703838963,0.7373420615350047,0.5290659310356263,0.279758021235466,0.2635233283042908,0.741242453455925,0.6227515816688538,127.14868,92.493725,5.0,0.0
963,0.4874197840690613,0.6416817373699613,0.5923667814996507,0.6362279189957513,0.3881464645266533,0.28172309696674347,0.656125870347023,0.26154511570930483,0.6615630313754082,0.34776120632886887,0.4431925565004349,0.36537306010723114,0.5369378406068552,0.2329779694909635,0.5461439689000447,0.7525590800103688,0.37222064358572804,0.537971806141638,0.7367192506790161,0.5240812368931309,0.2756539583206177,0.2634320139884949,0.7369204461574554,0.6230189681053162,126.681696,93.413008,5.0,0.0
964,0.48998941646681893,0.6433169841766357,0.5947658287154304,0.6365987923410203,0.38441004008054735,0.28447321951389315,0.6547685444355011,0.2619612991809845,0.6583953648805618,0.3508157506585121,0.44077204912900925,0.36592670530080795,0.5336754529372505,0.23554032781849737,0.5481399964718592,0.7534137424968538,0.37137907983795293,0.5422778148804942,0.7367045216021999,0.5234629156128052,0.2749204635620117,0.26368387341499333,0.7365078628063202,0.6233985304832459,126.935042,93.605015,5.0,0.0
965,0.49176085657543606,0.6430032981766595,0.5969362722502815,0.6353748838106791,0.386512590944767,0.2836112052202225,0.6542454898357392,0.2608513504266739,0.6587239280343056,0.34683938324451447,0.44164206832647324,0.3667813241481781,0.5340985403112744,0.2343339142592057,0.5508867927959987,0.7517405152320862,0.37366304714833537,0.5425249453513853,0.7401595500207716,0.5212297929871467,0.2754747271537781,0.2637224972248078,0.7361853718757629,0.6237987160682679,127.353764,93.54598,5.0,0.0
966,0.48938213454352486,0.6433719595273336,0.5951007141007317,0.6351398030916849,0.3850205481052399,0.28327006101608276,0.6561359941959382,0.2605077475309372,0.656716026365757,0.347291462123394,0.43852025270462036,0.3663887530565262,0.5316311872523765,0.2343992163305697,0.5482786610012963,0.7535998196828932,0.37036493660942205,0.542703922717802,0.7364760675737935,0.5222860363221937,0.2753654569387436,0.2638789296150208,0.7342698127031326,0.6242481946945191,127.591246,93.650513,5.0,0.0
967,0.4887943234708574,0.644381927119361,0.5932767126295302,0.6360735694567362,0.38325134962797164,0.2823694318532944,0.6543275564908981,0.26077075600624083,0.6558586061000824,0.344664566218853,0.4386996403336525,0.3656175136566162,0.5297018574631732,0.23327902736871137,0.5482298802761805,0.7530907420884996,0.369413199443971,0.5424001216888428,0.735328112879107,0.5207070169910308,0.27361463010311127,0.2641092121601105,0.7324825972318649,0.6245629072189331,127.315532,94.063077,5.0,0.0
